Date,Open,High,Low,Close,Volume,Adj Close
2019-01-11,36600,36750,35350,35500,150511,35500
2018-01-31,38000,38450,37100,37650,212023,37650
2018-01-30,39200,39550,38250,38850,196812,38850
2018-01-29,38600,40900,37900,39300,597599,39300
2018-01-26,38450,39200,37400,38500,375110,38500
2018-01-25,37850,38800,36900,38800,408811,38800
2018-01-24,38100,38500,37200,37650,452679,37650
2018-01-23,33050,38600,32850,38100,1000224,38100
2018-01-22,33100,33600,32250,32700,124752,32700
2018-01-19,33850,34000,33050,33350,80501,33350
2018-01-18,34600,34600,33600,33750,96440,33750
2018-01-17,33800,34750,33650,34100,137077,34100
2018-01-16,32400,34350,31900,34100,314520,34100
2018-01-15,32150,32650,31700,32100,112845,32100
2018-01-12,33000,33000,31800,32400,127321,32400
2018-01-11,33100,33300,32400,32800,83159,32800
