Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,2540,2600,2430,2580,929732,2580
2018-01-31,1765,1935,1760,1900,137160,1900
2018-01-30,1965,1970,1875,1890,306664,1890
2018-01-29,1990,1995,1930,1960,293685,1960
2018-01-26,1980,2035,1955,1985,338721,1985
2018-01-25,1995,2040,1960,2040,133721,2040
2018-01-24,2060,2065,1960,1990,243092,1990
2018-01-23,2065,2070,2000,2050,267431,2050
2018-01-22,2000,2085,1980,2060,669632,2060
2018-01-19,1960,2010,1890,2010,514686,2010
2018-01-18,2000,2025,1910,1950,476536,1950
2018-01-17,1805,2035,1780,1995,1359782,1995
