Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,1375,1395,1350,1375,45981,1375
2018-01-31,1770,1935,1755,1900,6297092,1900
2018-01-30,1745,1810,1710,1755,1311420,1755
2018-01-29,1705,1755,1660,1750,1723317,1750
2018-01-26,1595,1675,1575,1675,1823491,1675
2018-01-25,1570,1585,1545,1585,572775,1585
2018-01-24,1555,1585,1530,1570,736518,1570
2018-01-23,1620,1640,1535,1555,1205714,1555
2018-01-22,1570,1590,1520,1580,770599,1580
2018-01-19,1500,1560,1490,1560,879662,1560
2018-01-18,1470,1515,1445,1500,388355,1500
2018-01-17,1460,1490,1445,1465,364762,1465
2018-01-16,1455,1465,1420,1450,385436,1450
2018-01-15,1510,1510,1400,1455,900737,1455
