Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,6080,6130,6030,6080,25008,6080
2018-01-31,7710,8330,7610,8250,220315,8250
2018-01-30,8070,8070,7700,7730,42043,7730
2018-01-29,8010,8010,7870,7870,38146,7870
2018-01-26,7950,8070,7950,8000,43572,8000
2018-01-25,7900,8040,7830,7930,60849,7930
2018-01-24,7780,7910,7690,7910,37741,7910
2018-01-23,7750,7960,7740,7770,36839,7770
2018-01-22,7530,7730,7500,7730,31726,7730
2018-01-19,7760,7790,7530,7530,53083,7530
2018-01-18,7660,7800,7550,7800,40703,7800
2018-01-17,7490,7660,7480,7660,24245,7660
2018-01-16,7340,7500,7310,7500,41269,7500
2018-01-15,7440,7540,7320,7320,36101,7320
2018-01-12,7670,7720,7440,7460,49858,7460
2018-01-11,8000,8000,7690,7690,49361,7690
2018-01-10,7990,8000,7770,7860,59660,7860
