Date,Open,High,Low,Close,Volume,Adj Close
2018-08-17,522,535,520,534,246062,534
2018-08-16,535,540,516,525,222566,525
2018-08-14,529,538,516,536,168337,536
2018-08-13,544,549,517,519,237021,519
2018-08-10,532,548,532,542,99294,542
2018-08-09,542,544,534,540,220380,540
2018-08-08,542,544,535,541,137201,541
2018-08-07,545,547,537,541,146667,541
2018-08-06,544,549,537,543,101524,543
2018-08-03,541,548,530,540,225107,540
2018-08-02,550,555,535,537,130253,537
2018-08-01,540,552,539,552,280973,552
2018-07-31,539,543,535,542,70869,542
2018-07-30,537,545,536,542,96245,542
2018-07-27,528,546,528,540,167761,540
2018-07-26,530,540,527,527,130106,527
2018-07-25,540,545,530,532,215631,532
2018-07-24,521,544,521,542,143865,542
2018-07-23,538,550,531,531,241532,531
2018-07-20,537,549,535,544,186757,544
2018-07-19,542,550,537,541,190369,541
2018-07-18,565,572,539,540,621817,540
2018-07-17,570,575,562,569,115220,569
2018-07-16,557,575,554,569,154527,569
2018-07-13,550,564,548,557,196666,557
2018-07-12,545,555,541,552,131940,552
2018-07-11,550,555,539,544,184892,544
2018-07-10,535,554,535,550,293308,550
2018-07-09,540,542,527,530,197406,530
2018-07-06,531,541,524,540,362679,540
