Date,Open,High,Low,Close,Volume,Adj Close
2018-08-17,14050,14450,13950,14100,6113,14100
2018-08-16,13800,14100,13800,14050,6427,14050
2018-08-14,13950,14000,13650,14000,3595,14000
2018-08-13,13900,14000,13650,13700,10682,13700
2018-08-10,14000,14050,13850,14050,5451,14050
2018-08-09,14000,14150,13950,14000,4907,14000
2018-08-08,14250,14500,14000,14000,6608,14000
2018-08-07,13950,14250,13950,14200,4853,14200
2018-08-06,14050,14200,14000,14050,10040,14050
2018-08-03,13950,14200,13950,14050,9465,14050
2018-08-02,14050,14150,13950,13950,2284,13950
2018-08-01,13950,14450,13950,14000,2090,14000
2018-07-31,14100,14100,13850,14000,3640,14000
2018-07-30,14050,14050,13800,13950,3817,13950
2018-07-27,14200,14200,13900,14000,5227,14000
2018-07-26,14000,14150,14000,14050,4243,14050
2018-07-25,14000,14100,13850,14000,7692,14000
2018-07-24,13950,14250,13950,14200,3390,14200
2018-07-23,14300,14400,14000,14250,4349,14250
2018-07-20,14100,14200,14050,14150,5374,14150
2018-07-19,14150,14450,14050,14250,5697,14250
2018-07-18,14450,14600,14050,14400,11404,14400
2018-07-17,14550,14700,14350,14450,9136,14450
2018-07-16,14600,14850,14450,14700,7864,14700
2018-07-13,14600,14650,14450,14500,5826,14500
2018-07-12,14500,14750,14500,14600,11426,14600
2018-07-11,14600,14650,14400,14550,9780,14550
2018-07-10,15000,15400,14400,14750,34657,14750
2018-07-09,14300,15650,14200,15200,82920,15200
2018-07-06,13750,13800,13550,13800,7703,13800
