Date,Open,High,Low,Close,Volume,Adj Close
2018-12-27,15300,15300,14900,15200,7603,15200
2018-01-31,15450,15450,15250,15400,2080,15400
2018-01-30,15400,15550,15350,15400,2692,15400
2018-01-29,15200,15450,15050,15450,7538,15450
2018-01-26,15100,15250,14950,15200,4838,15200
2018-01-25,15150,15200,15050,15100,3671,15100
2018-01-24,15100,15200,14950,15100,1911,15100
2018-01-23,15050,15200,15000,15000,2034,15000
2018-01-22,15250,15250,15000,15000,3756,15000
2018-01-19,15400,15400,15000,15200,6849,15200
2018-01-18,15000,15400,14900,15400,2682,15400
2018-01-17,15100,15150,14900,15000,2092,15000
2018-01-16,14950,15100,14800,15100,2862,15100
2018-01-15,15000,15000,14900,15000,1978,15000
2018-01-12,15000,15050,14850,15000,7712,15000
2018-01-11,15100,15200,14850,15000,9890,15000
2018-01-10,15150,15150,15000,15100,3595,15100
2018-01-09,15150,15350,15050,15250,1950,15250
2018-01-08,15350,15350,14950,15200,6569,15200
2018-01-05,15350,15400,15150,15400,3447,15400
2018-01-04,15750,15850,15200,15300,9544,15300
2018-01-03,15700,15800,15650,15800,1985,15800
2018-01-02,15600,15700,15500,15650,613,15650
2017-12-28,15600,15700,15500,15500,2180,15500
2017-12-27,15750,15750,15100,15550,8608,15550
