Date,Open,High,Low,Close,Volume,Adj Close
2019-01-09,9930,9950,9860,9940,6548,9940
2018-01-31,13750,14000,13650,13700,21914,13700
2018-01-30,13950,14000,13800,14000,16561,14000
2018-01-29,13850,14200,13850,14000,28083,14000
2018-01-26,13650,13950,13650,13850,31180,13850
2018-01-25,13350,13600,13350,13550,10733,13550
2018-01-24,13550,13550,13300,13450,34133,13450
2018-01-23,13200,13450,13200,13400,19841,13400
2018-01-22,13200,13800,13200,13250,21091,13250
2018-01-19,13350,13350,13100,13200,19418,13200
2018-01-18,13300,13350,13050,13250,32876,13250
2018-01-17,13300,13350,13050,13200,28408,13200
2018-01-16,13200,13400,13200,13300,10473,13300
2018-01-15,13000,13350,13000,13250,20591,13250
2018-01-12,13400,13500,13000,13100,36660,13100
2018-01-11,13550,13750,13250,13400,29017,13400
2018-01-10,13550,13700,13300,13600,23208,13600
2018-01-09,13750,13850,13450,13550,28369,13550
