Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,1340,1450,1310,1415,378340,1415
2018-01-31,2000,2000,1915,1955,458691,1955
2018-01-30,2050,2065,1980,1995,488380,1995
2018-01-29,2075,2075,2025,2050,347125,2050
2018-01-26,2035,2055,2000,2045,338290,2045
2018-01-25,2000,2040,1990,2030,217139,2030
2018-01-24,2045,2070,1960,2005,511462,2005
2018-01-23,2125,2135,2020,2045,762596,2045
2018-01-22,2165,2175,2110,2125,230923,2125
2018-01-19,2075,2175,2020,2155,534994,2155
2018-01-18,2110,2135,2050,2070,443082,2070
2018-01-17,2130,2200,2100,2110,448037,2110
2018-01-16,2170,2175,2115,2130,347085,2130
2018-01-15,2170,2170,2085,2165,357801,2165
2018-01-12,2245,2245,2145,2145,489096,2145
2018-01-11,2285,2350,2140,2220,1266461,2220
2018-01-10,2220,2280,2170,2255,816493,2255
