Date,Open,High,Low,Close,Volume,Adj Close
2019-01-10,4600,4695,4440,4650,26552,4650
2018-01-31,4250,4255,4180,4235,722,4235
2018-01-30,4235,4235,4120,4210,1179,4210
2018-01-29,4135,4165,4100,4160,1520,4160
2018-01-26,4165,4260,4095,4135,14109,4135
2018-01-25,4130,4175,4075,4140,2201,4140
2018-01-24,4000,4145,4000,4145,3917,4145
2018-01-23,4020,4175,4020,4040,5164,4040
2018-01-22,4080,4165,4045,4070,6915,4070
2018-01-19,4275,4370,4055,4165,10765,4165
2018-01-18,4290,4290,4115,4260,8132,4260
2018-01-17,4350,4380,4170,4200,19153,4200
2018-01-16,3935,4385,3935,4235,62948,4235
2018-01-15,3800,4175,3795,3865,21733,3865
2018-01-12,3875,3875,3780,3790,3878,3790
2018-01-11,3835,3835,3740,3830,2415,3830
2018-01-10,3735,3835,3735,3800,8588,3800
