Date,Open,High,Low,Close,Volume,Adj Close
2019-01-09,6500,6610,5800,6080,656597,6080
2018-01-31,15100,15250,14700,15100,41909,15100
2018-01-30,15500,15600,15000,15150,84004,15150
2018-01-29,14800,15650,14500,15550,166450,15550
2018-01-26,14450,14650,14200,14600,52106,14600
2018-01-25,14200,14700,14050,14550,57724,14550
2018-01-24,14250,14450,13900,14350,34037,14350
2018-01-23,14000,14250,13800,14250,28465,14250
2018-01-22,14300,14300,13600,14000,68398,14000
2018-01-19,14900,15200,14000,14150,110890,14150
2018-01-18,15050,15200,14750,14900,48517,14900
2018-01-17,15150,15350,14550,14900,42416,14900
2018-01-16,14700,15200,14600,15150,59286,15150
2018-01-15,15200,15400,14500,14700,74866,14700
2018-01-12,15050,15300,14550,15250,95973,15250
2018-01-11,15400,15500,14400,15050,127569,15050
2018-01-10,16200,16400,15300,15400,74098,15400
2018-01-09,16050,16200,15800,16200,48438,16200
