Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,1930,1955,1820,1820,412656,1820
2018-01-31,4200,4250,4145,4180,1105228,4180
2018-01-30,4195,4240,4125,4160,630460,4160
2018-01-29,4350,4480,4195,4205,1938191,4205
2018-01-26,4090,4205,4080,4205,738143,4205
2018-01-25,4100,4160,4030,4105,633462,4105
2018-01-24,4195,4200,4080,4085,753573,4085
2018-01-23,4190,4295,4175,4195,533321,4195
2018-01-22,4210,4235,4145,4165,545906,4165
2018-01-19,4170,4360,4125,4200,1906518,4200
2018-01-18,4165,4165,4030,4085,536443,4085
2018-01-17,4060,4160,4000,4085,691814,4085
2018-01-16,4000,4060,3920,4060,820237,4060
2018-01-15,4200,4200,3980,3995,1076285,3995
