Date,Open,High,Low,Close,Volume,Adj Close
2018-11-27,43950,45200,43200,44100,29086,44100
2018-11-26,40700,44450,40700,44250,35216,44250
2018-11-23,40150,41300,39900,40450,32672,40450
2018-11-22,39600,40050,39000,39700,12222,39700
2018-11-21,38400,39450,38050,39300,21205,39300
2018-11-20,39100,39550,38100,38400,28898,38400
2018-11-19,38800,39350,38750,39150,13393,39150
2018-11-16,38350,38900,37800,38700,16523,38700
2018-11-15,38800,38900,37700,38000,47022,38000
2018-11-14,38300,39200,37800,39000,20011,39000
2018-11-13,39350,39350,37650,38400,35679,38400
2018-11-12,38850,39800,38850,39350,7034,39350
2018-11-09,39200,40150,39000,39200,16336,39200
2018-11-08,39100,39850,38800,39150,42996,39150
2018-11-07,40600,41300,38450,38650,47719,38650
2018-11-06,41300,41450,40100,40800,12291,40800
2018-11-05,40900,41300,40050,40500,8499,40500
2018-11-02,39700,41450,39700,40800,16538,40800
2018-11-01,39800,40600,39600,39650,18630,39650
2018-10-31,39400,40700,38900,40250,12629,40250
2018-10-30,39100,40450,38600,39600,14972,39600
2018-10-29,41800,41800,39250,39750,25791,39750
2018-10-26,40550,41650,39750,41500,19068,41500
2018-10-25,40650,41700,40100,41400,11829,41400
2018-10-24,40900,41300,40150,40750,16949,40750
2018-10-23,40400,40900,39950,40100,26436,40100
2018-10-22,40450,42250,40100,40950,7080,40950
2018-10-19,41600,41600,40300,40950,22125,40950
2018-10-18,41500,42250,41300,41600,18138,41600
2018-10-17,42700,42700,41650,41900,13993,41900
