Date,Open,High,Low,Close,Volume,Adj Close
2018-08-16,24000,24350,23000,24200,53420,24200
2018-08-14,24150,24750,23900,24450,30051,24450
2018-08-13,25150,25300,23550,24000,57173,24000
2018-08-10,25650,25650,25200,25500,36583,25500
2018-08-09,25500,25750,24800,25500,52172,25500
2018-08-08,26100,26200,25150,25450,56427,25450
2018-08-07,26000,26400,25800,26100,44966,26100
2018-08-06,25200,26400,25200,26150,119035,26150
2018-08-03,24250,25300,24250,25150,36133,25150
2018-08-02,24200,24600,23550,24250,38523,24250
2018-08-01,23600,24350,23600,24200,37783,24200
2018-07-31,23800,24300,23500,23700,25570,23700
2018-07-30,23200,24350,23100,23950,36064,23950
2018-07-27,23100,23500,22700,23200,34916,23200
2018-07-26,22200,23200,22150,23200,65172,23200
2018-07-25,22550,22800,22000,22200,50880,22200
2018-07-24,22850,23300,22500,22550,81515,22550
2018-07-23,24450,24700,22750,22800,123686,22800
2018-07-20,24850,25200,24300,24650,59494,24650
2018-07-19,25850,26300,24950,24950,60297,24950
2018-07-18,27050,27050,25800,25800,65629,25800
2018-07-17,26900,27300,26650,26900,60685,26900
2018-07-16,25550,27100,25500,26950,94321,26950
2018-07-13,25300,25650,25050,25500,59135,25500
2018-07-12,25000,25350,24950,25050,62743,25050
2018-07-11,25000,25200,24850,25050,67910,25050
2018-07-10,25200,25450,25000,25100,47708,25100
2018-07-09,25700,25850,25050,25300,40511,25300
2018-07-06,25050,25750,24700,25700,38800,25700
2018-07-05,25450,25650,24900,25250,43860,25250
