Date,Open,High,Low,Close,Volume,Adj Close
2018-10-15,54200,54600,51300,51500,60888,51500
2018-01-31,70500,71600,66500,70000,77297,70000
2018-01-30,71700,72000,69800,70100,97701,70100
2018-01-29,74400,74400,72200,72400,41439,72400
2018-01-26,75000,75000,73200,74400,37566,74400
2018-01-25,71000,75000,70900,74500,84598,74500
2018-01-24,72800,72800,70600,71400,72962,71400
2018-01-23,74300,74400,71100,72600,87626,72600
2018-01-22,79200,79400,72600,74200,80089,74200
2018-01-19,79800,81000,77600,78400,60629,78400
2018-01-18,78000,79900,75300,78900,60150,78900
2018-01-17,77300,78400,75100,77500,91197,77500
2018-01-16,71600,77400,70300,76700,147180,76700
2018-01-15,69000,70900,67800,70900,50557,70900
2018-01-12,69800,70200,67000,69600,84314,69600
2018-01-11,67300,71900,67200,71000,79426,71000
2018-01-10,67400,68300,65000,67300,80111,67300
2018-01-09,68100,69800,66800,67300,72585,67300
2018-01-08,70800,71000,66400,68200,115565,68200
2018-01-05,70000,72700,70000,71400,53110,71400
2018-01-04,73200,73200,69900,70000,69907,70000
2018-01-03,75600,76300,71600,73200,107883,73200
2018-01-02,76200,78000,75400,76300,36285,76300
2017-12-28,74500,77500,72900,77000,67398,77000
2017-12-27,73300,74500,72200,74500,40077,74500
2017-12-26,71600,74200,71600,74000,70343,74000
2017-12-22,68400,72100,68400,72000,63232,72000
2017-12-21,68500,70500,68400,69100,41771,69100
2017-12-19,69700,72000,69700,70500,55861,70500
2017-12-18,72400,72400,68700,69400,70964,69400
