Date,Open,High,Low,Close,Volume,Adj Close
2018-08-24,54500,55700,54100,55400,60277,55400
2018-08-23,53100,54600,52900,54300,46910,54300
2018-08-22,54500,54500,52600,53100,36215,53100
2018-08-21,52300,54700,52000,54100,48518,54100
2018-08-20,54200,55000,51600,52200,66570,52200
2018-08-17,52100,54700,51800,53300,92936,53300
2018-08-16,51500,52800,50500,52200,76580,52200
2018-08-14,50900,52400,50800,52200,79578,52200
2018-08-13,50000,50900,49100,50700,52684,50700
2018-08-10,50100,50700,49600,50100,20308,50100
2018-08-09,50200,50900,49700,50100,51974,50100
2018-08-08,48250,50400,48250,50000,79404,50000
2018-08-07,48050,48600,47750,48100,49028,48100
2018-08-06,47250,48800,47250,48150,66116,48150
2018-08-03,45150,47350,45100,47200,96254,47200
2018-08-02,46750,46750,44400,44850,42555,44850
2018-08-01,46000,47250,46000,46750,32133,46750
2018-07-31,44750,45950,44350,45950,45147,45950
2018-07-30,43900,44800,43000,44750,35195,44750
2018-07-27,44500,45200,43850,43850,18569,43850
2018-07-26,44100,44950,43850,44400,17871,44400
2018-07-25,45900,46000,43800,44000,35957,44000
2018-07-24,44800,46450,44800,46000,34433,46000
2018-07-23,47000,47000,45600,45600,19942,45600
2018-07-20,46350,46800,46050,46700,17963,46700
2018-07-19,46800,47250,46050,46450,16365,46450
2018-07-18,47100,47450,46150,46600,24090,46600
2018-07-17,47750,47800,46400,46650,42279,46650
2018-07-16,46900,47800,46700,47400,29726,47400
2018-07-13,45950,47500,45950,46900,33421,46900
