Date,Open,High,Low,Close,Volume,Adj Close
2018-08-17,8260,8320,8210,8220,140370,8220
2018-08-16,8280,8320,8160,8250,195552,8250
2018-08-14,8280,8410,8230,8330,302036,8330
2018-08-13,8650,8710,8270,8300,435078,8300
2018-08-10,8930,8940,8640,8750,536227,8750
2018-08-09,8950,10350,8950,9000,3639916,9000
2018-08-08,8690,8750,8620,8730,67611,8730
2018-08-07,8740,8780,8630,8730,68844,8730
2018-08-06,8560,8800,8550,8730,120978,8730
2018-08-03,8370,8600,8370,8590,60765,8590
2018-08-02,8540,8600,8400,8400,76426,8400
2018-08-01,8480,8600,8480,8540,66711,8540
2018-07-31,8540,8550,8440,8510,63251,8510
2018-07-30,8440,8550,8430,8550,41043,8550
2018-07-27,8350,8500,8300,8480,57873,8480
2018-07-26,8310,8380,8300,8350,40469,8350
2018-07-25,8230,8360,8230,8260,63037,8260
2018-07-24,8230,8360,8230,8280,32654,8280
2018-07-23,8590,8610,8270,8270,91586,8270
2018-07-20,8440,8570,8430,8530,81963,8530
2018-07-19,8380,8470,8320,8440,86232,8440
2018-07-18,8420,8490,8370,8380,53783,8380
2018-07-17,8300,8410,8270,8350,53110,8350
2018-07-16,8310,8340,8250,8330,41366,8330
2018-07-13,8180,8340,8180,8340,91333,8340
2018-07-12,8100,8180,8080,8150,53425,8150
2018-07-11,8130,8170,8070,8100,71529,8100
2018-07-10,8190,8240,8150,8160,85441,8160
2018-07-09,8220,8290,8100,8190,88441,8190
2018-07-06,8140,8260,8110,8260,72075,8260
