Date,Open,High,Low,Close,Volume,Adj Close
2018-11-21,7870,9350,7700,8490,110683,8490
2018-01-31,10100,10100,9970,10050,5851,10050
2018-01-30,10100,10200,10000,10100,9666,10100
2018-01-29,10050,10300,9900,10200,24273,10200
2018-01-26,9730,10150,9700,9960,20708,9960
2018-01-25,9710,9790,9630,9730,8183,9730
2018-01-24,9640,9720,9550,9670,2147,9670
2018-01-23,9500,9760,9480,9640,6105,9640
2018-01-22,9520,9520,9450,9490,2221,9490
2018-01-19,9520,9550,9410,9490,4299,9490
2018-01-18,9590,9620,9480,9500,3772,9500
2018-01-17,9630,9630,9400,9520,3278,9520
2018-01-16,9560,9570,9420,9500,3354,9500
2018-01-15,9590,9680,9460,9530,2176,9530
2018-01-12,9480,9720,9360,9500,4066,9500
2018-01-11,9400,9540,9350,9480,9405,9480
2018-01-10,9460,9750,9350,9350,9801,9350
2018-01-09,9610,9610,9410,9480,8927,9480
2018-01-08,9710,9810,9430,9610,11871,9610
2018-01-05,9750,9880,9690,9710,3930,9710
2018-01-04,9960,9960,9720,9740,3777,9740
2018-01-03,9850,9930,9710,9860,9985,9860
2018-01-02,9820,9860,9690,9800,4209,9800
2017-12-28,9850,9850,9760,9820,3573,9820
2017-12-27,9910,9910,9720,9750,4176,9750
2017-12-26,9940,9940,9720,9910,2604,9910
2017-12-22,9840,9840,9710,9840,5375,9840
2017-12-21,9880,9990,9790,9840,6330,9840
2017-12-19,10450,10550,10050,10200,19097,10200
2017-12-18,10050,10850,9930,10400,49190,10400
