Date,Open,High,Low,Close,Volume,Adj Close
2019-01-07,5590,5730,5570,5620,17837,5620
2018-01-31,13900,14150,13450,13900,100452,13900
2018-01-30,14650,14700,14000,14000,54960,14000
2018-01-29,13950,14650,13950,14500,52755,14500
2018-01-26,13850,14200,13850,14100,29643,14100
2018-01-25,13700,14000,13650,13850,68698,13850
2018-01-24,14250,14350,13700,13750,75028,13750
2018-01-23,14200,14400,13800,14300,72453,14300
2018-01-22,14150,14700,14000,14300,30003,14300
2018-01-19,14600,14650,14000,14300,58201,14300
2018-01-18,14750,14950,14350,14550,56027,14550
2018-01-17,14600,14750,14100,14700,41620,14700
2018-01-16,14100,14650,13850,14600,76010,14600
2018-01-15,14000,14100,13550,13950,41830,13950
2018-01-12,14100,14350,13450,13900,66113,13900
2018-01-11,14050,14400,13750,14100,77342,14100
2018-01-10,14650,14700,13500,13850,140477,13850
2018-01-09,14050,15250,14050,14650,107586,14650
2018-01-08,15550,15550,14000,14250,93806,14250
