Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,8700,8740,8590,8680,145509,8680
2018-01-31,9950,10400,9950,10200,649658,10200
2018-01-30,10250,10300,9960,9990,764131,9990
2018-01-29,10400,10500,10200,10250,593015,10250
2018-01-26,10350,10350,10150,10350,360159,10350
2018-01-25,10350,10350,10100,10300,519368,10300
2018-01-24,10200,10400,10100,10200,903631,10200
2018-01-23,9820,10050,9790,10000,409514,10000
2018-01-22,10000,10050,9700,9790,426221,9790
2018-01-19,10000,10100,9930,10000,449536,10000
2018-01-18,10100,10150,9870,9930,604500,9930
2018-01-17,9700,10100,9700,10050,1328129,10050
2018-01-16,9310,9720,9310,9690,536083,9690
2018-01-15,9510,9510,9320,9340,284203,9340
