Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,27500,29400,27200,28600,6781053,28600
2018-01-31,25500,26250,25350,25500,92809,25500
2018-01-30,26100,26400,25250,25250,122575,25250
2018-01-29,27350,27600,26550,26650,45382,26650
2018-01-26,27150,27550,26900,27200,40151,27200
2018-01-25,26800,27450,26500,27350,42299,27350
2018-01-24,27500,27600,27000,27100,39884,27100
2018-01-23,27650,27650,26950,27500,37735,27500
2018-01-22,27700,27750,26900,27450,41558,27450
2018-01-19,27550,27750,26900,27300,81342,27300
2018-01-18,27200,27750,26800,27300,118444,27300
2018-01-17,25650,26750,25600,26750,79991,26750
2018-01-16,25150,26000,25100,25900,43009,25900
2018-01-15,24850,25700,24400,25550,53782,25550
