Date,Open,High,Low,Close,Volume,Adj Close
2019-01-08,11350,11350,10650,10800,216381,10800
2018-01-31,11450,11850,11300,11700,263533,11700
2018-01-30,11950,12100,11550,11550,410577,11550
2018-01-29,12350,12600,11900,12150,311367,12150
2018-01-26,12600,12650,12200,12450,377131,12450
2018-01-25,11500,12700,11250,12600,974162,12600
2018-01-24,12050,12100,11450,11500,416543,11500
2018-01-23,11300,12100,11300,11950,609068,11950
2018-01-22,11550,11700,11200,11300,227142,11300
2018-01-19,11300,11650,11150,11600,299341,11600
2018-01-18,11300,11450,11150,11150,187164,11150
2018-01-17,11150,11250,10800,11150,330940,11150
2018-01-16,11250,11650,11050,11100,281450,11100
2018-01-15,11600,11700,11100,11450,393259,11450
2018-01-12,11350,11800,11050,11650,778647,11650
2018-01-11,11450,11750,11250,11400,790183,11400
2018-01-10,9950,11450,9950,11400,2066175,11400
2018-01-09,9880,10100,9850,9930,205611,9930
