Date,Open,High,Low,Close,Volume,Adj Close
2019-01-08,5830,5830,5700,5750,20131,5750
2018-01-31,6100,6190,6030,6180,39164,6180
2018-01-30,6260,6280,6120,6120,32322,6120
2018-01-29,6270,6350,6230,6270,55199,6270
2018-01-26,6230,6290,6050,6260,68484,6260
2018-01-25,5930,6150,5930,6140,72016,6140
2018-01-24,5930,5990,5870,5920,23614,5920
2018-01-23,5890,5980,5780,5890,40785,5890
2018-01-22,5930,5960,5870,5890,22010,5890
2018-01-19,6060,6070,5920,5930,24292,5930
2018-01-18,5830,6070,5820,6060,61087,6060
2018-01-17,5850,5920,5770,5830,19819,5830
2018-01-16,5770,5900,5750,5880,26713,5880
2018-01-15,5800,5820,5660,5770,49971,5770
2018-01-12,5880,5890,5770,5800,65979,5800
2018-01-11,5940,5940,5810,5890,10645,5890
2018-01-10,5980,6050,5840,5940,36562,5940
2018-01-09,5930,5940,5850,5900,29052,5900
