Date,Open,High,Low,Close,Volume,Adj Close
2018-08-24,66500,67300,65700,66100,150417,66100
2018-08-23,67000,67400,65700,67300,147026,67300
2018-08-22,67700,67900,66200,67000,115469,67000
2018-08-21,67800,68800,67400,67800,181443,67800
2018-08-20,68800,69500,67600,68500,135324,68500
2018-08-17,67800,68500,67200,68200,96235,68200
2018-08-16,67500,68700,66500,68300,164407,68300
2018-08-14,67000,68400,66000,68100,182601,68100
2018-08-13,67200,67700,66400,67200,98862,67200
2018-08-10,66300,67700,65600,67600,149971,67600
2018-08-09,66000,66500,65400,66200,153370,66200
2018-08-08,66900,67800,65400,66200,198733,66200
2018-08-07,67400,68700,66600,68100,169080,68100
2018-08-06,64300,68800,64300,68000,406095,68000
2018-08-03,63200,65000,62400,65000,98760,65000
2018-08-02,65000,66000,63700,63800,94740,63800
2018-08-01,64600,66500,64500,65500,194524,65500
2018-07-31,64000,65100,63500,64500,174124,64500
2018-07-30,61500,64000,61500,63900,131299,63900
2018-07-27,61600,62100,61100,61600,75466,61600
2018-07-26,62200,62800,60800,61100,158632,61100
2018-07-25,63300,64800,62800,62900,100205,62900
2018-07-24,62800,64300,61600,63500,229459,63500
2018-07-23,61200,63200,61000,62800,206956,62800
2018-07-20,59500,61000,59400,60700,91019,60700
2018-07-19,60500,61200,59000,59400,110437,59400
2018-07-18,60200,61800,60100,60400,111801,60400
2018-07-17,60000,60700,59300,60200,148144,60200
2018-07-16,60300,61200,60300,60300,83510,60300
2018-07-13,61900,62100,60800,61500,112381,61500
