Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,13050,13850,12600,13400,380795,13400
2018-01-31,32050,33550,31950,32600,75010,32600
2018-01-30,34250,34350,32450,32600,175657,32600
2018-01-29,34650,35150,34000,34250,57285,34250
2018-01-26,35800,35800,33650,34650,81881,34650
2018-01-25,34600,34900,33300,34600,94565,34600
2018-01-24,34700,35250,34250,34750,76840,34750
2018-01-23,34500,34600,33350,34300,81369,34300
2018-01-22,35800,35800,33800,34200,115431,34200
2018-01-19,36900,37450,35550,36000,138349,36000
2018-01-18,36600,37350,35850,36450,138701,36450
2018-01-17,35100,36850,34700,36600,212385,36600
2018-01-16,33300,34900,32300,34600,177597,34600
2018-01-15,33500,33600,32750,32950,48913,32950
