Date,Open,High,Low,Close,Volume,Adj Close
2018-10-05,2055,2065,2055,2065,759,2065
2018-01-31,2030,2030,2030,2030,3933,2030
2018-01-30,1990,2030,1990,2030,9797,2030
2018-01-29,2015,2015,2015,2015,0,2015
2018-01-26,2050,2050,2000,2015,13801,2015
2018-01-25,1995,2050,1995,2050,899,2050
2018-01-24,2030,2035,1990,2020,771,2020
2018-01-23,2015,2020,2015,2020,1600,2020
2018-01-22,2000,2000,2000,2000,0,2000
2018-01-19,2000,2000,2000,2000,1584,2000
2018-01-18,1995,2030,1990,2000,6775,2000
2018-01-17,2000,2030,2000,2010,10085,2010
2018-01-16,2020,2020,2020,2020,0,2020
2018-01-15,1980,2020,1980,2020,5798,2020
2018-01-12,2015,2015,2015,2015,0,2015
2018-01-11,1985,2020,1985,2015,4502,2015
2018-01-10,1985,1985,1985,1985,0,1985
2018-01-09,1980,1985,1980,1985,699,1985
2018-01-08,1995,1995,1995,1995,0,1995
2018-01-05,1990,2015,1985,1995,4266,1995
2018-01-04,1975,2015,1970,1985,29095,1985
2018-01-03,1975,1990,1975,1980,10571,1980
2018-01-02,1980,1985,1980,1985,204,1985
2017-12-28,1980,1980,1980,1980,0,1980
2017-12-27,1980,1980,1980,1980,0,1980
2017-12-26,1980,1980,1980,1980,0,1980
2017-12-22,1970,1980,1970,1980,7449,1980
2017-12-21,1965,2010,1965,1980,2744,1980
2017-12-19,1990,1990,1990,1990,0,1990
2017-12-18,1990,1990,1990,1990,0,1990
