,Open,High,Low,Close,Volume,Adj Close
2018-02-19,25750,26100,25500,26000,20248,26000
2018-02-20,26050,26050,25400,25600,23449,25600
2018-02-21,25700,26000,25350,26000,28894,26000
2018-02-22,25850,26050,25500,25700,17544,25700
2018-02-23,26000,26050,25550,25850,19416,25850
2018-02-26,26000,26000,25450,25500,10235,25500
2018-02-27,25550,25900,24850,25200,54564,25200
2018-02-28,25450,25700,24800,25700,23456,25700
2018-03-02,25050,25950,25000,25750,16874,25750
2018-03-05,25900,25900,24950,25100,17305,25100
2018-03-06,25150,25450,24800,25000,19445,25000
2018-03-07,24900,25100,23850,24000,42133,24000
2018-03-08,24150,24450,23650,24250,17681,24250
2018-03-09,24200,24700,23850,24400,17423,24400
2018-03-12,24750,24750,24200,24600,14637,24600
2018-03-13,24800,25750,24450,25400,37693,25400
2018-03-14,25400,25400,24600,25100,18367,25100
2018-03-15,25000,25250,24700,25100,14152,25100
2018-03-16,25150,25400,24850,25150,14936,25150
2018-03-19,25150,26500,25150,25700,47842,25700
2018-03-20,25550,25950,24750,25350,36170,25350
2018-03-21,25200,25750,25200,25600,23991,25600
2018-03-22,25600,25800,25200,25550,29790,25550
2018-03-23,25400,25400,24900,24950,34626,24950
2018-03-26,25000,25650,24800,25400,15854,25400
2018-03-27,25600,26000,25450,25800,19464,25800
2018-03-28,25800,26900,25400,26900,58860,26900
2018-03-29,27700,29950,27000,27000,310907,27000
2018-03-30,27350,28000,26800,27450,75422,27450
2018-04-02,27550,28000,26850,26850,54306,26850
2018-04-03,26400,26600,26000,26400,48287,26400
2018-04-04,26150,26400,25650,25800,30556,25800
2018-04-05,25750,26150,25700,25950,20381,25950
2018-04-06,25950,27000,25900,26450,28115,26450
2018-04-09,26450,26900,26250,26500,29363,26500
2018-04-10,26500,26500,25800,26000,29619,26000
2018-04-11,26700,26700,26000,26300,58583,26300
2018-04-12,26500,27700,26500,27250,109416,27250
2018-04-13,27450,27850,26850,27500,55749,27500
2018-04-16,27600,28000,27300,27550,35886,27550
2018-04-17,27700,28300,27300,27400,35419,27400
2018-04-18,27300,27900,27100,27200,49734,27200
2018-04-19,27300,27450,26750,27200,46999,27200
2018-04-20,27250,29900,27250,29400,208989,29400
2018-04-23,29600,31000,29050,29850,127550,29850
2018-04-24,29950,30300,28550,28800,61505,28800
2018-04-25,28800,29200,28200,28650,34658,28650
2018-04-26,28650,29450,28400,29200,25650,29200
2018-04-27,29400,29400,28700,29000,19394,29000
2018-04-30,28800,29150,27700,28100,66272,28100
2018-05-02,28100,28750,27750,28000,28089,28000
2018-05-03,27900,28500,27900,28400,11606,28400
2018-05-04,28250,28850,27600,27650,30349,27650
2018-05-08,27650,28300,26400,26500,32263,26500
2018-05-09,26250,27000,25750,26700,22098,26700
2018-05-10,26700,27100,26000,27100,22633,27100
2018-05-11,27500,27500,26700,26900,25725,26900
2018-05-14,26750,27200,26500,27100,23585,27100
2018-05-15,26950,27800,26600,26800,11401,26800
2018-05-16,26800,27250,26300,26500,19002,26500
2018-05-17,26800,26850,25900,26000,23714,26000
2018-05-18,26250,27350,25800,27000,28187,27000
2018-05-21,26750,27450,26600,27450,10684,27450
2018-05-23,27100,27750,27100,27350,14069,27350
2018-05-24,27650,27650,27000,27350,12445,27350
2018-05-25,27350,27600,26900,27550,18638,27550
2018-05-28,27500,28350,27150,28000,40732,28000
2018-05-29,27950,28250,27700,27750,21829,27750
2018-05-30,27750,28000,26200,26900,45092,26900
2018-05-31,27500,27950,26700,27800,31229,27800
2018-06-01,27950,28600,27300,27700,81729,27700
2018-06-04,27750,28700,26850,27350,53499,27350
2018-06-05,27350,28300,26900,27400,72105,27400
2018-06-07,27700,28200,27350,27850,43262,27850
2018-06-08,27950,28000,27400,27900,36552,27900
2018-06-11,28200,29000,27950,28200,85085,28200
2018-06-12,28250,28250,27200,27500,32210,27500
2018-06-14,27150,27700,27150,27300,17991,27300
2018-06-15,27700,28400,27350,27850,45844,27850
2018-06-18,28000,28300,26000,26300,61400,26300
2018-06-19,26050,26550,24400,24700,48264,24700
2018-06-20,24650,25400,24100,25400,45031,25400
2018-06-21,25400,25650,24850,25300,27041,25300
2018-06-22,24450,25400,24450,25300,24797,25300
2018-06-25,25500,25500,24800,25000,11051,25000
2018-06-26,24750,25300,24600,25250,31674,25250
2018-06-27,24850,25500,24850,25000,13931,25000
2018-06-28,25250,25900,24350,25800,43503,25800
2018-06-29,25300,26350,24700,25950,22367,25950
2018-07-02,25500,26500,24800,26100,19419,26100
