Date,Open,High,Low,Close,Volume,Adj Close
2018-09-28,45850,46250,45250,45450,9882,45450
2018-10-01,45350,45800,45350,45450,13088,45450
2018-10-02,45450,45450,44900,45000,10102,45000
2018-10-04,44950,44950,43400,43450,25340,43450
2018-10-05,43450,44400,40100,43000,85336,43000
2018-10-08,43200,43350,42000,42600,14889,42600
2018-10-10,42300,42600,41100,41850,19370,41850
2018-10-11,41000,41700,39950,41000,31740,41000
2018-10-12,41500,42150,40500,41850,26431,41850
2018-10-15,41400,42750,40900,42000,16848,42000
2018-10-16,41650,42450,41650,42000,10241,42000
2018-10-17,42700,42700,41650,41900,13993,41900
2018-10-18,41500,42250,41300,41600,18138,41600
2018-10-19,41600,41600,40300,40950,22125,40950
2018-10-22,40450,42250,40100,40950,7080,40950
2018-10-23,40400,40900,39950,40100,26436,40100
2018-10-24,40900,41300,40150,40750,16949,40750
2018-10-25,40650,41700,40100,41400,11829,41400
2018-10-26,40550,41650,39750,41500,19068,41500
2018-10-29,41800,41800,39250,39750,25791,39750
2018-10-30,39100,40450,38600,39600,14972,39600
2018-10-31,39400,40700,38900,40250,12629,40250
2018-11-01,39800,40600,39600,39650,18630,39650
2018-11-02,39700,41450,39700,40800,16538,40800
2018-11-05,40900,41300,40050,40500,8499,40500
2018-11-06,41300,41450,40100,40800,12291,40800
2018-11-07,40600,41300,38450,38650,47719,38650
2018-11-08,39100,39850,38800,39150,42996,39150
2018-11-09,39200,40150,39000,39200,16336,39200
2018-11-12,38850,39800,38850,39350,7034,39350
