Date,open,high,low,close,volume,adjclose
2018-08-08,2950,2950,2900,2915,7508,2915
2018-08-07,2940,2945,2915,2945,4855,2945
2018-08-06,2920,2950,2900,2925,8838,2925
2018-08-03,2895,2915,2875,2910,2626,2910
2018-08-02,2905,2920,2885,2900,3932,2900
2018-08-01,2875,2910,2870,2890,8704,2890
2018-07-31,2855,2880,2855,2870,7575,2870
2018-07-30,2880,2880,2850,2875,4603,2875
2018-07-27,2865,2885,2850,2880,6505,2880
2018-07-26,2840,2860,2825,2855,11853,2855
2018-07-25,2860,2865,2820,2840,8643,2840
2018-07-24,2820,2875,2820,2865,14223,2865
2018-07-23,2860,2890,2810,2820,20201,2820
2018-07-20,2880,2930,2850,2895,13850,2895
2018-07-19,2950,2955,2875,2880,14751,2880
2018-07-18,2970,2970,2935,2950,5362,2950
2018-07-17,2960,2965,2925,2950,4116,2950
2018-07-16,2975,2975,2945,2955,3968,2955
2018-07-13,2960,2960,2920,2960,4010,2960
2018-07-12,2930,2975,2900,2945,17162,2945
2018-07-11,2930,2955,2920,2935,8956,2935
2018-07-10,2920,2945,2900,2930,18127,2930
2018-07-09,2895,2935,2895,2920,6856,2920
2018-07-06,2950,2950,2900,2935,11826,2935
2018-07-05,3015,3015,2880,2935,64678,2935
2018-07-04,2980,2995,2965,2995,9492,2995
2018-07-03,3065,3065,2955,2980,47477,2980
2018-07-02,3080,3080,3015,3040,16437,3040
2018-06-29,3080,3095,3025,3080,15092,3080
2018-06-28,3125,3165,3070,3080,9360,3080
