,Open,High,Low,Close,Volume,Adj Close
2017-12-18,37350,37400,36650,36700,80138,36700
2017-12-19,36550,36800,35250,36500,112091,36500
2017-12-21,35700,37000,35000,35100,142999,35100
2017-12-22,37350,41000,36500,40800,687022,40800
2017-12-26,40750,44200,40400,41800,694362,41800
2017-12-27,43050,44100,42750,43850,339096,43850
2017-12-28,43700,44850,42050,44700,263077,44700
2018-01-02,44800,45400,43900,45200,350869,45200
2018-01-03,45000,45550,43550,43700,335147,43700
2018-01-04,43700,43950,41300,41450,290416,41450
2018-01-05,41500,42950,41400,42350,214122,42350
2018-01-08,42350,42400,40650,41500,273531,41500
2018-01-09,41500,41850,39650,40200,262037,40200
2018-01-10,40250,41300,38800,41300,202189,41300
2018-01-11,41300,42700,40750,41950,264089,41950
2018-01-12,41700,43250,41150,42100,274764,42100
2018-01-15,41950,47200,40450,46400,1094205,46400
2018-01-16,46050,49700,44150,49500,815912,49500
2018-01-17,49300,51200,48200,49800,610005,49800
2018-01-18,50300,52400,49650,50200,360674,50200
2018-01-19,50900,52500,47600,48500,460199,48500
2018-01-22,48500,51100,47300,49700,279645,49700
2018-01-23,51500,51600,49350,50000,231363,50000
2018-01-24,50000,50200,48350,48800,235201,48800
2018-01-25,48850,50300,48300,50200,204103,50200
2018-01-26,50300,50300,48950,49400,173699,49400
2018-01-29,49050,49250,46650,47050,387180,47050
2018-01-30,46900,47700,45900,46100,253612,46100
2018-01-31,46200,47800,46050,46850,257298,46850
2018-02-01,46800,47400,44150,45500,255716,45500
2018-02-02,45600,45600,43350,44150,200461,44150
2018-02-05,42500,43400,40000,40000,318418,40000
2018-02-06,36700,40250,36700,40100,417921,40100
2018-02-07,40900,41700,38700,38700,266742,38700
2018-02-08,39650,42550,38950,41550,379240,41550
2018-02-09,40100,40850,39300,39500,231847,39500
2018-02-12,40100,40850,38200,38400,173408,38400
2018-02-13,39050,39350,37700,37750,104411,37750
2018-02-14,37950,38800,37250,38800,112562,38800
2018-02-19,38800,40900,38500,40900,159947,40900
2018-02-20,40900,40900,39700,40250,132954,40250
2018-02-21,40250,41250,39800,40400,122531,40400
2018-02-22,40000,40400,38750,39600,115608,39600
2018-02-23,39950,40950,39550,40300,96384,40300
2018-02-26,40750,43650,40750,43300,314151,43300
2018-02-27,43750,44300,42000,42000,155382,42000
2018-02-28,41500,41800,39450,40450,179578,40450
2018-03-02,40500,44500,40450,42500,373458,42500
2018-03-05,42950,42950,40300,40600,171845,40600
2018-03-06,41250,42250,40900,42250,120819,42250
2018-03-08,41800,43000,41550,42200,122251,42200
2018-03-09,42050,43350,42000,42850,119982,42850
2018-03-12,43450,45250,42750,45000,271668,45000
2018-03-13,45000,45900,44100,45650,159476,45650
