,Open,High,Low,Close,Volume,Adj Close
2017-12-18,4980,5170,4980,5080,638176,5080
2017-12-19,5050,5080,4900,5000,219116,5000
2017-12-21,4900,5060,4700,4815,243083,4815
2017-12-22,4830,4980,4830,4965,136368,4965
2017-12-26,4965,5050,4905,4905,185900,4905
2017-12-27,4940,5200,4940,5150,407212,5150
2017-12-28,5110,5330,5090,5320,431990,5320
2018-01-01,5320,5320,5320,5320,0,5320
2018-01-02,5250,5420,5110,5380,574342,5380
2018-01-03,5410,5740,5300,5740,971758,5740
2018-01-04,5690,5820,5520,5610,589881,5610
2018-01-05,5650,6430,5610,6250,1117927,6250
2018-01-08,6290,6550,6200,6520,762903,6520
2018-01-09,6520,6740,6170,6380,739540,6380
2018-01-10,6400,7520,6180,6300,1863377,6300
2018-01-11,6250,6500,6010,6290,500705,6290
2018-01-12,6290,6350,5990,6220,489203,6220
2018-01-15,6290,6600,6120,6350,441741,6350
2018-01-16,6390,6390,6220,6270,192247,6270
2018-01-17,6270,6380,6000,6290,426904,6290
2018-01-18,6350,6980,6250,6700,1182655,6700
2018-01-19,6710,7190,6700,7000,950246,7000
2018-01-22,7090,7700,6930,7350,891261,7350
2018-01-23,7360,7980,7270,7790,1820886,7790
2018-01-24,7870,8120,7480,8010,1308525,8010
2018-01-25,8010,9600,8010,9260,3318324,9260
2018-01-26,9560,11100,9260,9950,4802915,9950
2018-01-29,9980,10400,9050,9500,2483442,9500
2018-01-30,9300,9870,9100,9620,1699985,9620
2018-01-31,9400,9620,9060,9070,976142,9070
2018-02-01,9000,9280,8930,9050,800889,9050
2018-02-02,9070,9280,8650,9280,947600,9280
2018-02-05,9080,9350,8230,8230,1157548,8230
2018-02-06,7660,8170,7020,8000,1287105,8000
2018-02-07,8310,8360,7510,7530,736174,7530
2018-02-08,7530,8180,7470,8000,541914,8000
2018-02-09,7600,7900,7550,7770,318858,7770
2018-02-12,7600,7900,6930,7180,1319384,7180
2018-02-13,7180,7300,6800,7030,564308,7030
2018-02-14,7010,7150,6900,7100,713131,7100
2018-02-19,7190,8000,7140,8000,1172241,8000
2018-02-20,8100,8100,7630,7710,791070,7710
2018-02-21,7750,8480,7720,8050,1265475,8050
2018-02-22,7970,8650,7950,8250,1242342,8250
2018-02-23,8270,8700,8060,8700,752525,8700
2018-02-26,8650,8820,8000,8070,1252162,8070
2018-02-27,8130,8280,7860,7900,545178,7900
2018-02-28,7900,8520,7010,7360,2834910,7360
2018-03-02,7200,7340,6920,7020,732532,7020
2018-03-05,7020,7160,6930,6940,398089,6940
2018-03-06,7010,7170,6940,7130,248528,7130
2018-03-08,7400,7710,7330,7520,437196,7520
2018-03-09,7480,7600,7280,7320,462589,7320
2018-03-12,7440,7710,7350,7500,426062,7500
2018-03-13,7550,7950,7470,7840,574860,7840
2018-03-14,7770,8060,7680,7810,428773,7810
2018-03-15,7890,7890,7510,7640,261858,7640
2018-03-16,7640,7830,7500,7750,281991,7750
2018-03-19,7780,7830,7410,7450,271533,7450
2018-03-20,7400,7710,7270,7530,168745,7530
2018-03-21,7680,8300,7660,8100,2290646,8100
2018-03-22,8240,8510,8030,8070,1238101,8070
2018-03-23,7880,8410,7750,7950,582110,7950
2018-03-26,7820,8570,7820,8500,1190789,8500
2018-03-27,8500,8630,8310,8500,634557,8500
2018-03-28,8390,8680,8310,8490,687199,8490
2018-03-29,8550,8650,8200,8500,507976,8500
2018-03-30,8590,8590,8300,8370,351969,8370
2018-04-02,8370,8420,7850,8120,643646,8120
2018-04-03,7960,8220,7900,8060,346555,8060
2018-04-04,8040,8350,7910,8020,426033,8020
2018-04-05,8120,8220,8000,8130,830,8130
2018-04-06,8030,8030,7300,7420,849168,7420
2018-04-09,7250,7500,7130,7240,348507,7240
2018-04-10,7280,7280,7020,7280,298971,7280
2018-04-11,7280,7500,7050,7200,455871,7200
2018-04-12,7120,7480,7120,7280,459674,7280
2018-04-13,7300,7520,7200,7420,365096,7420
2018-04-16,7430,7910,7400,7790,709891,7790
2018-04-17,7790,8560,7650,8280,1654014,8280
2018-04-18,8460,8460,7960,8120,503782,8120
2018-04-19,8030,8400,7960,8220,427383,8220
2018-04-20,8200,8380,8050,8110,252033,8110
2018-04-23,8130,8150,7720,8030,475665,8030
2018-04-24,8060,8100,7720,7930,317488,7930
2018-04-25,7850,7850,7250,7470,716813,7470
2018-04-26,7550,8180,7550,8010,781249,8010
2018-04-27,8130,8450,8050,8300,829355,8300
2018-04-30,8470,8470,8000,8190,508022,8190
2018-05-02,8100,8170,7810,8100,257505,8100
2018-05-03,8000,8180,7950,8160,263359,8160
2018-05-04,8030,8190,7840,8000,298406,8000
2018-05-08,8100,8150,7400,7400,400957,7400
2018-05-09,7540,7680,7110,7290,508477,7290
2018-05-10,7260,7710,7230,7630,177332,7630
2018-05-11,7650,7790,7620,7680,99822,7680
2018-05-14,7690,7790,7300,7300,143055,7300
2018-05-15,7390,7410,7190,7250,204567,7250
2018-05-16,7250,7310,7000,7210,245687,7210
2018-05-17,7090,7330,7090,7100,131563,7100
2018-05-18,7040,7600,7040,7380,313431,7380
2018-05-21,7380,7450,7170,7370,180790,7370
2018-05-23,7370,7400,7160,7180,136911,7180
2018-05-24,7180,7230,7080,7130,80725,7130
2018-05-25,7010,7350,6800,7280,254384,7280
2018-05-28,7300,7300,7020,7270,251927,7270
2018-05-29,7100,7170,6850,6850,226445,6850
2018-05-30,6800,6920,6300,6500,423693,6500
2018-05-31,6400,6900,6400,6830,249816,6830
2018-06-01,6740,6950,6680,6930,68693,6930
2018-06-04,6930,7120,6820,6930,139287,6930
2018-06-05,6950,7050,6820,6940,69777,6940
2018-06-07,6940,7200,6890,7050,218542,7050
2018-06-11,7080,7560,6980,7150,651940,7150
2018-06-12,7130,7550,7130,7250,537226,7250
2018-06-14,7190,7390,7080,7320,204553,7320
2018-06-15,7520,7520,7080,7180,318651,7180
2018-06-18,7170,7170,6500,6650,344134,6650
2018-06-19,6590,6790,6180,6450,253030,6450
2018-06-20,6400,6750,6400,6720,155482,6720
2018-06-21,6760,6990,6440,6450,210173,6450
2018-06-22,6450,6500,6210,6500,102830,6500
2018-06-25,6510,6920,6450,6740,220339,6740
2018-06-26,6660,7050,6530,7030,276393,7030
2018-06-27,7010,7220,6910,7070,318548,7070
2018-06-28,7040,7100,6700,6710,161968,6710
2018-06-29,6650,6790,6400,6610,171591,6610
2018-07-02,6520,6810,6350,6460,201134,6460
2018-07-03,6460,6610,6110,6370,174677,6370
2018-07-04,6370,6800,6260,6800,232606,6800
2018-07-05,6900,6910,6460,6700,231570,6700
2018-07-06,6640,6740,6330,6460,181580,6460
2018-07-09,6410,6680,6380,6670,202746,6670
2018-07-10,6740,6990,6680,6870,194026,6870
2018-07-11,6750,6830,6620,6740,106399,6740
2018-07-12,6640,6750,6470,6550,164906,6550
2018-07-13,6600,6630,6300,6390,296796,6390
2018-07-16,6320,6370,5970,6050,354615,6050
2018-07-17,6060,6110,5670,5800,407754,5800
2018-07-18,5810,6200,5730,6010,318018,6010
2018-07-19,5970,6400,5930,6350,474556,6350
2018-07-20,6380,6510,6210,6360,292984,6360
2018-07-23,6300,6420,6050,6210,236498,6210
2018-07-24,6140,6260,5960,6140,318613,6140
2018-07-26,6040,6280,5810,6240,212311,6240
2018-07-27,6240,6550,6240,6400,358758,6400
2018-07-30,6530,6650,6410,6650,244420,6650
2018-07-31,6520,6630,6280,6490,306097,6490
2018-08-01,6490,6600,6270,6540,195447,6540
2018-08-02,6530,6600,6380,6560,169632,6560
2018-08-03,6600,6790,6570,6780,202663,6780
2018-08-06,6780,7010,6780,6960,425971,6960
2018-08-07,6930,6930,6600,6700,209904,6700
2018-08-08,6740,6790,6500,6600,129784,6600
2018-08-09,6620,6720,6380,6580,220204,6580
2018-08-10,6470,6620,6270,6610,266087,6610
2018-08-13,6480,6570,6230,6230,163886,6230
2018-08-14,6230,6400,5990,6300,278999,6300
