,Open,High,Low,Close,Volume,Adj Close
2018-02-19,42400,42800,41850,42100,27230,42100
2018-02-20,42300,42300,40100,40200,30943,40200
2018-02-21,40250,41050,39350,41050,26356,41050
2018-02-22,40950,40950,39850,40000,10101,40000
2018-02-23,40800,40800,39000,39300,26170,39300
2018-02-26,39200,39650,37200,37900,39908,37900
2018-02-27,38350,40350,38300,40300,42354,40300
2018-02-28,40400,40400,38900,38900,16299,38900
2018-03-02,37900,38500,37700,38150,19650,38150
2018-03-05,37700,38250,37500,37500,8353,37500
2018-03-06,37350,38400,36900,37850,19253,37850
2018-03-07,37600,38200,36650,36800,19640,36800
2018-03-08,36500,37950,36500,37900,19141,37900
2018-03-09,37900,43850,37750,42900,192354,42900
2018-03-12,44000,45600,43050,44450,105820,44450
2018-03-13,45000,45000,43650,44200,40496,44200
2018-03-14,44000,44000,42350,42350,25437,42350
2018-03-15,42000,43300,41200,43250,31954,43250
2018-03-16,44400,45550,43700,45000,76534,45000
2018-03-19,47200,47200,45150,45400,76146,45400
2018-03-20,44800,45700,44300,45450,27624,45450
2018-03-21,45000,45600,44300,44950,18749,44950
2018-03-22,44900,46400,43150,43600,46882,43600
2018-03-23,41750,42950,41150,41150,38060,41150
2018-03-26,41150,43500,38200,42700,74201,42700
2018-03-27,42950,43550,42150,43200,19471,43200
2018-03-28,42400,43250,41750,42800,27264,42800
2018-03-29,42600,43350,42100,42900,11302,42900
2018-03-30,43450,44950,42450,44600,29723,44600
2018-04-02,48000,54200,46500,52300,596822,52300
2018-04-03,51800,56300,51200,53900,237392,53900
2018-04-04,54500,54800,50200,51500,152579,51500
2018-04-05,51500,52500,48850,49900,130354,49900
2018-04-06,50000,51100,48500,49300,72323,49300
2018-04-09,49600,50800,48850,50800,47141,50800
2018-04-10,51200,51600,49550,51000,54570,51000
2018-04-11,51000,51100,49350,49350,48317,49350
2018-04-12,48800,49450,48100,48850,35226,48850
2018-04-13,49500,53500,48900,52800,119822,52800
