,Adj Close,Close,High,Low,Open,Volume
2017-07-14,2015,2015,2015,2000,2000,2066
2017-07-17,2005,2005,2010,2000,2005,1058
2017-07-18,2005,2005,2010,2000,2010,4294
2017-07-19,2030,2030,2030,2000,2000,3725
2017-07-20,2030,2030,2030,2030,2030,0
2017-07-21,2010,2010,2030,2005,2005,212
2017-07-24,2015,2015,2015,2005,2010,852
2017-07-25,2020,2020,2020,2000,2000,4273
2017-07-26,2005,2005,2005,2000,2000,1294
2017-07-27,2000,2000,2000,2000,2000,1169
2017-07-28,2000,2000,2000,2000,2000,1716
2017-07-31,2000,2000,2000,2000,2000,5538
2017-08-01,1995,1995,2005,1995,2000,1327
2017-08-02,2005,2005,2005,2000,2000,4778
2017-08-03,2000,2000,2005,2000,2000,2814
2017-08-04,2010,2010,2010,2000,2000,1010
2017-08-07,2010,2010,2010,2010,2010,1215
2017-08-08,2000,2000,2020,1995,2020,14182
2017-08-09,2000,2000,2005,2000,2000,1347
2017-08-10,2000,2000,2000,2000,2000,520
2017-08-11,2000,2000,2000,2000,2000,8406
2017-08-14,2000,2000,2000,2000,2000,1000
2017-08-16,2000,2000,2050,2000,2000,2440
2017-08-17,2000,2000,2075,2000,2000,9328
2017-08-18,2015,2015,2035,2000,2000,2281
2017-08-21,2020,2020,2025,2010,2010,3001
2017-08-22,2000,2000,2020,2000,2000,25935
2017-08-23,2000,2000,2020,2000,2000,20670
2017-08-24,2015,2015,2015,2000,2000,2261
2017-08-25,2025,2025,2030,2020,2020,9442
2017-08-28,2015,2015,2015,2010,2010,5074
2017-08-29,0,0,0,0,0,0
2017-08-30,2015,2015,2060,2015,2060,10070
2017-08-31,2050,2050,2060,2015,2015,37501
2017-09-01,2015,2015,2020,2015,2020,437
2017-09-04,2025,2025,2120,2010,2015,9539
2017-09-05,2015,2015,2025,2010,2010,9724
2017-09-06,2010,2010,2015,2010,2015,3250
2017-09-07,2020,2020,2020,2020,2020,500
2017-09-08,2010,2010,2010,2010,2010,26523
2017-09-11,2010,2010,2010,2005,2010,10485
2017-09-12,2010,2010,2010,2010,2010,5100
2017-09-13,2005,2005,2010,2005,2005,7692
2017-09-14,2000,2000,2010,2000,2000,20967
2017-09-15,2020,2020,2020,2020,2020,100
2017-09-18,2020,2020,2020,2020,2020,11861
2017-09-19,2010,2010,2010,2010,2010,7
2017-09-20,2010,2010,2090,2010,2020,1552
2017-09-21,2005,2005,2015,2005,2005,2170
2017-09-25,2020,2020,2025,2005,2010,203
2017-09-26,2020,2020,2020,2020,2020,0
2017-09-27,2010,2010,2085,2010,2010,4021
2017-09-28,2020,2020,2030,2020,2030,5100
2017-09-29,2010,2010,2020,2005,2005,1906
2017-10-10,2010,2010,2010,2010,2010,1000
2017-10-11,2015,2015,2025,2010,2010,14022
2017-10-12,2050,2050,2050,2050,2050,1
2017-10-13,2005,2005,2005,2005,2005,574
2017-10-16,2020,2020,2025,2020,2025,6002
2017-10-17,2020,2020,2020,2020,2020,0
2017-10-18,2020,2020,2020,2020,2020,0
2017-10-19,2020,2020,2020,2020,2020,0
2017-10-20,2015,2015,2015,2010,2010,2916
2017-10-23,2015,2015,2015,2010,2010,800
2017-10-24,2030,2030,2030,2015,2015,1207
2017-10-25,2010,2010,2070,2005,2005,847
2017-10-26,2000,2000,2010,2000,2010,70140
2017-10-27,2005,2005,2010,2000,2000,15941
2017-10-30,2010,2010,2010,2000,2000,573
2017-10-31,2010,2010,2010,2010,2010,4848
2017-11-01,2085,2085,2085,2085,2085,1
2017-11-02,2000,2000,2030,2000,2000,35391
2017-11-03,2005,2005,2015,2005,2015,3473
2017-11-06,2005,2005,2010,2005,2005,5939
2017-11-07,2000,2000,2005,2000,2000,2058
2017-11-08,2010,2010,2010,2010,2010,107
2017-11-09,2010,2010,2015,2000,2000,113
2017-11-10,2000,2000,2010,2000,2000,6101
2017-11-13,2010,2010,2010,1995,1995,150
2017-11-14,2000,2000,2010,1995,2000,2220
2017-11-15,1995,1995,2005,1995,2005,7762
2017-11-16,2000,2000,2005,2000,2005,8500
2017-11-17,2000,2000,2000,2000,2000,2500
2017-11-20,2005,2005,2005,2000,2005,1725
2017-11-21,1980,1980,2005,1955,1995,5151
2017-11-22,1985,1985,2000,1980,1995,1359
2017-11-23,1995,1995,1995,1980,1980,3092
2017-11-24,1970,1970,1970,1970,1970,45476
2017-11-27,1990,1990,1990,1980,1980,1127
2017-11-28,1980,1980,1985,1965,1980,38105
2017-11-29,1990,1990,1995,1965,1980,13907
2017-11-30,1965,1965,1980,1950,1980,278375
2017-12-01,1970,1970,1970,1965,1970,8806
2017-12-04,1975,1975,1975,1970,1970,25472
2017-12-05,1970,1970,1975,1970,1970,7681
2017-12-06,1980,1980,1980,1975,1975,17073
2017-12-07,1980,1980,1980,1965,1980,9795
2017-12-08,1975,1975,1975,1975,1975,8103
2017-12-11,1980,1980,1980,1965,1965,126
2017-12-12,1995,1995,1995,1980,1980,13210
2017-12-13,1970,1970,1995,1970,1995,21980
2017-12-14,1970,1970,1995,1965,1995,3914
2017-12-15,1985,1985,1985,1970,1970,11554
2017-12-18,1985,1985,1985,1985,1985,0
2017-12-19,1985,1985,1990,1985,1985,7802
2017-12-21,1990,1990,1995,1965,1985,2021
2017-12-22,1970,1970,1970,1960,1960,8707
2017-12-26,1980,1980,1985,1970,1970,1001
2017-12-27,1980,1980,1980,1980,1980,0
2017-12-28,1980,1980,1980,1980,1980,0
2018-01-02,2000,2000,2000,1955,1955,5121
2018-01-03,2000,2000,2000,2000,2000,0
2018-01-04,1970,1970,1995,1965,1965,7779
2018-01-05,1970,1970,1970,1970,1970,0
2018-01-08,1970,1970,1980,1970,1980,9582
2018-01-09,1970,1970,1970,1970,1970,0
2018-01-10,1995,1995,1995,1980,1980,15796
2018-01-11,1995,1995,1995,1995,1995,0
2018-01-12,1995,1995,1995,1995,1995,0
2018-01-15,1995,1995,2000,1975,1975,1997
2018-01-16,1990,1990,1990,1970,1970,3129
2018-01-17,1985,1985,2000,1985,1990,29865
2018-01-18,1970,1970,2000,1970,1975,22994
2018-01-19,1970,1970,1970,1970,1970,8952
2018-01-22,1970,1970,1970,1970,1970,0
2018-01-23,1970,1970,1970,1970,1970,0
2018-01-24,1990,1990,1990,1975,1975,2276
2018-01-25,1990,1990,1990,1990,1990,0
2018-01-26,1990,1990,1990,1990,1990,0
2018-01-29,1975,1975,1980,1975,1975,4380
2018-01-30,1975,1975,1975,1975,1975,0
2018-01-31,1975,1975,1975,1975,1975,0
2018-02-01,1985,1985,1985,1980,1980,2456
2018-02-02,1985,1985,1995,1975,1975,2935
2018-02-06,1985,1985,1995,1985,1995,2134
2018-02-07,1980,1980,1980,1980,1980,1905
2018-02-08,1980,1980,1980,1980,1980,1555
2018-02-09,1985,1985,1985,1980,1980,13087
2018-02-12,2000,2000,2000,1990,1995,14717
2018-02-13,2005,2005,2005,1980,1980,7712
2018-02-14,1980,1980,1980,1980,1980,1051
2018-02-19,1995,1995,2000,1995,2000,3531
2018-02-20,1985,1985,2000,1985,2000,8283
2018-02-21,1995,1995,2000,1995,1995,985
2018-02-22,1990,1990,1990,1980,1980,5064
2018-02-23,1990,1990,1995,1990,1995,2123
2018-02-26,1995,1995,2000,1995,1995,1118
2018-02-27,1990,1990,2000,1990,2000,1086
2018-02-28,1990,1990,1990,1990,1990,1
2018-03-02,1990,1990,2005,1990,2000,10419
2018-03-05,2000,2000,2010,1995,1995,4601
2018-03-06,2005,2005,2010,2000,2010,3705
2018-03-08,2000,2000,2005,2000,2000,2173
2018-03-09,2005,2005,2010,2005,2005,18062
2018-03-12,2010,2010,2010,2000,2000,10693
2018-03-13,2005,2005,2005,2000,2000,1378
2018-03-14,2010,2010,2010,2000,2000,1231
2018-03-15,2000,2000,2010,2000,2010,1081
2018-03-16,2010,2010,2010,2000,2000,10001
2018-03-19,2010,2010,2010,2010,2010,999
2018-03-20,2005,2005,2010,2005,2010,1393
2018-03-21,2005,2005,2005,2005,2005,830
2018-03-22,2015,2015,2015,2000,2005,6656
2018-03-23,2000,2000,2015,2000,2015,1000
2018-03-26,2000,2000,2000,2000,2000,1
2018-03-28,2000,2000,2000,2000,2000,806
2018-03-29,2025,2025,2030,2020,2020,2201
2018-03-30,2005,2005,2025,2005,2005,1299
2018-04-02,2005,2005,2005,2000,2000,1060
2018-04-03,2000,2000,2005,2000,2005,27421
2018-04-04,2000,2000,2005,2000,2000,18703
2018-04-05,2005,2005,2010,2005,2005,1090
2018-04-06,2005,2005,2005,2005,2005,3081
2018-04-09,1990,1990,2000,1985,2000,72698
2018-04-10,1990,1990,2000,1985,1990,86981
2018-04-11,1990,1990,2000,1985,2000,34879
2018-04-12,1985,1985,2005,1985,1990,35498
2018-04-13,2000,2000,2000,1985,2000,75955
2018-04-16,2000,2000,2000,1985,1990,14781
2018-04-17,2010,2010,2015,1990,1990,56727
2018-04-18,2010,2010,2010,1995,1995,9666
2018-04-19,1995,1995,2010,1990,1990,11367
2018-04-20,1990,1990,1995,1990,1995,2840
2018-04-23,1995,1995,1995,1990,1990,4677
2018-04-24,1995,1995,1995,1995,1995,2655
2018-04-25,1995,1995,1995,1995,1995,2478
2018-04-26,2000,2000,2000,1995,1995,3964
2018-04-27,1995,1995,2000,1995,1995,7863
2018-04-30,2000,2000,2000,1990,1990,13283
2018-05-02,1995,1995,2005,1985,2005,51796
2018-05-03,1995,1995,1995,1990,1995,3906
2018-05-04,1995,1995,2000,1995,1995,13447
2018-05-08,2000,2000,2000,1990,1990,30029
2018-05-09,2000,2000,2005,2000,2005,24632
2018-05-10,2005,2005,2010,1995,2000,46293
2018-05-11,2005,2005,2010,2000,2005,5590
2018-05-14,2000,2000,2005,2000,2000,2695
2018-05-15,2000,2000,2005,2000,2005,46728
2018-05-16,2000,2000,2010,2000,2000,6630
2018-05-17,2010,2010,2010,2000,2000,2777
2018-05-18,2000,2000,2010,2000,2010,64017
2018-05-21,2000,2000,2015,2000,2015,2478
2018-05-23,2055,2055,2055,2005,2005,20625
2018-05-24,2015,2015,2030,2000,2030,88549
2018-05-25,2015,2015,2020,1990,1990,7327
2018-05-28,2010,2010,2020,2010,2020,23748
2018-05-29,2030,2030,2030,2005,2010,27620
2018-05-30,2010,2010,2030,2010,2030,71671
2018-05-31,2015,2015,2015,2000,2005,14783
2018-06-01,2015,2015,2025,2015,2025,98
2018-06-04,2035,2035,2040,2015,2015,10493
2018-06-05,2035,2035,2035,2030,2035,3601
2018-06-07,2040,2040,2040,2025,2030,2310
2018-06-08,2040,2040,2045,2035,2045,2204
2018-06-11,2035,2035,2045,2035,2040,4227
2018-06-12,2040,2040,2040,2030,2030,3185
2018-06-14,2040,2040,2040,2030,2030,11
2018-06-15,2045,2045,2045,2030,2030,227
2018-06-18,2035,2035,2035,2035,2035,28
2018-06-19,2030,2030,2040,2030,2035,7024
2018-06-20,2030,2030,2030,2025,2030,2003
2018-06-21,2045,2045,2045,2030,2035,2
2018-06-22,2040,2040,2040,2020,2040,9001
2018-06-25,2040,2040,2040,2025,2040,4950
2018-06-27,2040,2040,2045,2025,2045,2853
2018-06-29,2035,2035,2035,2025,2030,21765
2018-07-02,2040,2040,2040,2040,2040,11390
2018-07-03,2040,2040,2065,2030,2065,19910
2018-07-04,2035,2035,2035,2035,2035,8000
2018-07-05,2040,2040,2050,2035,2035,18482
2018-07-06,2040,2040,2040,2040,2040,3418
2018-07-09,2035,2035,2050,2035,2040,17190
2018-07-10,2035,2035,2035,2035,2035,1980
2018-07-11,2035,2035,2045,2035,2045,1128
2018-07-12,2045,2045,2045,2040,2040,3605
2018-07-13,2040,2040,2040,2035,2035,5028
2018-07-16,2040,2040,2045,2040,2040,6894
2018-07-17,2040,2040,2040,2040,2040,2169
2018-07-18,2040,2040,2040,2040,2040,2095
2018-07-19,2040,2040,2040,2040,2040,1947
2018-07-20,2040,2040,2040,2040,2040,2719
2018-07-23,2040,2040,2040,2040,2040,7310
2018-07-24,2035,2035,2050,2035,2040,14762
2018-07-26,2065,2065,2065,2035,2035,2228
2018-07-27,2035,2035,2035,2035,2035,2001
2018-07-30,2050,2050,2050,2035,2035,6510
2018-07-31,2045,2045,2045,2035,2035,38
2018-08-02,2040,2040,2040,2040,2040,1540
2018-08-03,2035,2035,2035,2035,2035,956
